Size,Male,English,Adult,NUST,Arrival,Affiliate,Employed,U,V,y,Simulated_V,Optimal_V,theta,theta_original,Simulated_Y,Successful_match
1,0,1,1,0,2014-01-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,0,0,0,2014-06-01,55,0,2,17,0,17,17,0.08835018623490283,0.08835018623490283,0,0
1,1,1,1,0,2013-04-01,2,1,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,0,0,0,0,2014-10-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,1,1,0,2016-05-01,41,1,8,12,1,12,12,0.6385498143942289,0.6385498143942289,1,0
1,0,1,1,0,2012-09-01,6,0,7,3,0,3,3,0.1274431312383761,0.1274431312383761,0,0
1,1,1,0,0,2016-05-01,41,0,4,12,1,12,12,0.4873112649281562,0.4873112649281562,1,0
1,1,1,1,0,2013-04-01,40,0,8,11,1,11,11,0.49487428813897455,0.49487428813897455,1,0
1,0,0,0,0,2016-03-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,1,1,0,0,2013-06-01,55,0,4,17,0,17,17,0.21312867676319397,0.21312867676319397,0,0
1,0,1,0,0,2016-03-01,3,0,3,2,0,2,2,0.14054353574090914,0.14054353574090914,0,0
1,1,1,1,0,2013-02-01,3,1,8,2,1,2,2,0.2640003141093337,0.2640003141093337,1,0
1,1,0,0,0,2015-02-01,3,0,2,2,0,2,2,0.08932753786749684,0.08932753786749684,0,0
1,0,0,1,0,2013-09-01,2,0,5,1,0,1,1,0.083505939615407,0.083505939615407,0,0
1,1,0,1,0,2015-01-01,2,0,6,1,1,1,1,0.281125143505615,0.281125143505615,1,0
1,0,1,1,0,2013-06-01,6,0,7,3,0,3,3,0.1274431312383761,0.1274431312383761,0,0
1,1,0,0,0,2013-08-01,3,0,2,2,0,2,2,0.08932753786749684,0.08932753786749684,0,0
1,1,1,1,0,2013-08-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,0,1,0,2013-10-01,3,0,6,2,0,2,2,0.2636578148324554,0.2636578148324554,0,0
1,0,1,1,0,2013-06-01,55,0,7,17,0,17,17,0.13747949640947388,0.13747949640947388,0,0
1,1,1,0,0,2014-04-01,55,0,4,17,0,17,17,0.21312867676319397,0.21312867676319397,0,0
1,1,1,0,0,2014-06-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,0,0,0,0,2014-01-01,6,0,1,3,0,3,3,0.04283721846868872,0.04283721846868872,0,0
1,0,0,0,0,2013-10-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,1,1,0,0,2014-12-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,1,0,0,0,2014-10-01,6,0,2,3,0,3,3,0.10711252632497824,0.10711252632497824,0,0
1,1,1,1,0,2014-10-01,6,0,8,3,1,3,3,0.2963005397489914,0.2963005397489914,1,0
1,1,1,0,0,2013-06-01,6,0,4,3,0,3,3,0.20384774276429496,0.20384774276429496,0,0
1,0,0,0,0,2014-07-01,6,0,1,3,0,3,3,0.04283721846868872,0.04283721846868872,0,0
1,1,0,0,0,2013-11-01,6,0,2,3,0,3,3,0.10711252632497824,0.10711252632497824,0,0
1,1,1,1,0,2014-10-01,8,0,8,4,0,4,4,0.4590782597387315,0.4590782597387315,0,0
1,0,1,1,0,2015-09-01,3,0,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,0,0,0,0,2015-02-01,2,0,1,1,1,1,1,0.03637439682569003,0.03637439682569003,1,0
1,1,0,1,0,2015-06-01,3,0,6,2,0,2,2,0.2636578148324554,0.2636578148324554,0,0
1,1,0,0,0,2016-04-01,6,0,2,3,1,3,3,0.10711252632497824,0.10711252632497824,1,0
1,1,0,1,0,2013-09-01,6,0,6,3,0,3,3,0.22297855439222736,0.22297855439222736,0,0
1,0,1,1,0,2016-02-01,2,1,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2014-02-01,3,1,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,1,1,1,0,2014-05-01,30,1,8,9,1,9,9,0.7792245637102155,0.7792245637102155,1,0
1,1,1,0,0,2014-02-01,2,0,4,1,1,1,1,0.17893968076747307,0.17893968076747307,1,0
1,1,0,0,0,2015-06-01,3,0,2,2,0,2,2,0.08932753786749684,0.08932753786749684,0,0
1,0,1,1,0,2015-08-01,3,0,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,0,1,0,0,2017-03-01,6,0,3,3,1,3,3,0.1299981423250589,0.1299981423250589,1,0
1,1,1,1,0,2012-11-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,0,1,0,2014-05-01,55,0,6,17,0,17,17,0.27194801443975236,0.27194801443975236,0,0
1,0,1,1,0,2013-02-01,6,0,7,3,1,3,3,0.1274431312383761,0.1274431312383761,1,0
1,1,1,1,0,2016-02-01,55,0,8,17,0,17,17,0.3277099296717538,0.3277099296717538,0,0
1,0,1,1,0,2013-09-01,46,0,7,14,0,14,14,0.42540251274062385,0.42540251274062385,0,0
1,0,1,1,0,2015-06-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2016-05-01,6,0,7,3,0,3,3,0.1274431312383761,0.1274431312383761,0,0
1,0,1,0,0,2013-11-01,6,1,3,3,0,3,3,0.1299981423250589,0.1299981423250589,0,0
1,1,1,1,0,2013-01-01,6,0,8,3,0,3,3,0.2963005397489914,0.2963005397489914,0,0
1,0,1,1,0,2016-08-01,6,0,7,3,0,3,3,0.1274431312383761,0.1274431312383761,0,0
1,0,0,0,0,2013-08-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,1,1,0,0,2013-02-01,18,0,4,6,0,6,6,0.075684699346606,0.075684699346606,0,0
1,1,0,0,0,2013-11-01,18,0,2,6,0,6,6,0.02889251585014316,0.02889251585014316,0,0
1,1,0,0,0,2014-01-01,3,0,2,2,0,2,2,0.08932753786749684,0.08932753786749684,0,0
1,1,1,1,0,2014-05-01,3,1,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,0,1,1,0,2012-10-01,55,0,7,17,0,17,17,0.13747949640947388,0.13747949640947388,0,0
1,1,0,0,0,2014-02-01,40,0,2,11,0,11,11,0.2098347560636811,0.2098347560636811,0,0
1,0,1,0,0,2013-11-01,3,0,3,2,0,2,2,0.14054353574090914,0.14054353574090914,0,0
1,0,1,1,0,2013-06-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,1,1,0,2014-02-01,3,1,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,0,0,0,0,2013-06-01,55,0,1,17,0,17,17,0.03417120551990301,0.03417120551990301,0,0
1,0,1,1,0,2014-02-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2014-02-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2014-05-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2012-12-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,0,0,0,2013-08-01,3,0,2,2,0,2,2,0.08932753786749684,0.08932753786749684,0,0
1,0,0,0,0,2016-02-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,0,1,0,2014-06-01,2,1,6,1,0,1,1,0.281125143505615,0.281125143505615,0,0
1,0,1,1,0,2014-06-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,0,0,2014-06-01,2,0,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,0,0,0,0,2014-06-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,1,0,0,2014-09-01,18,0,4,6,0,6,6,0.075684699346606,0.075684699346606,0,0
1,1,1,0,0,2014-02-01,40,0,4,11,0,11,11,0.3776447607084962,0.3776447607084962,0,0
1,1,1,0,0,2017-01-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,1,1,0,0,2014-06-01,2,0,4,1,1,1,1,0.17893968076747307,0.17893968076747307,1,0
1,1,0,1,0,2014-02-01,2,0,6,1,1,1,1,0.281125143505615,0.281125143505615,1,0
1,1,1,1,0,2016-06-01,2,1,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,1,1,0,2014-03-01,2,1,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,0,1,0,2016-05-01,2,0,6,1,0,1,1,0.281125143505615,0.281125143505615,0,0
1,1,0,0,0,2016-07-01,8,0,2,4,1,4,4,0.16293641863204936,0.16293641863204936,1,0
1,1,1,0,0,2014-02-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,0,0,1,0,2016-07-01,8,0,5,4,0,4,4,0.14238416664684853,0.14238416664684853,0,0
1,0,0,0,0,2017-01-01,2,0,1,1,1,1,1,0.03637439682569003,0.03637439682569003,1,0
1,1,1,1,0,2014-08-01,2,0,8,1,1,1,1,0.34395645165596855,0.34395645165596855,1,0
1,0,1,1,0,2014-10-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,0,0,0,2016-01-01,2,0,2,1,0,1,1,0.09021101297170472,0.09021101297170472,0,0
1,0,1,0,0,2014-02-01,2,0,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,0,0,0,0,2014-06-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,1,1,0,2016-05-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,0,0,0,2016-09-01,2,0,2,1,0,1,1,0.09021101297170472,0.09021101297170472,0,0
1,0,0,0,0,2014-06-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,0,0,0,2016-11-01,2,0,2,1,0,1,1,0.09021101297170472,0.09021101297170472,0,0
1,0,1,1,0,2014-01-01,2,1,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2014-06-01,3,0,7,2,1,2,2,0.2104460012958627,0.2104460012958627,1,0
1,0,1,1,0,2013-09-01,8,0,7,4,1,4,4,0.21354596699612077,0.21354596699612077,1,0
1,0,0,0,0,2014-11-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,0,0,0,0,2015-09-01,55,0,1,17,0,17,17,0.03417120551990301,0.03417120551990301,0,0
1,1,1,1,0,2015-04-01,18,0,8,6,1,6,6,0.11525156532088912,0.11525156532088912,1,0
1,0,0,0,0,2015-01-01,55,0,1,17,0,17,17,0.03417120551990301,0.03417120551990301,0,0
1,0,1,1,0,2015-09-01,8,0,7,4,1,4,4,0.21354596699612077,0.21354596699612077,1,0
1,1,1,0,0,2015-01-01,18,0,4,6,0,6,6,0.075684699346606,0.075684699346606,0,0
1,0,1,1,0,2015-01-01,55,0,7,17,0,17,17,0.13747949640947388,0.13747949640947388,0,0
1,0,1,0,0,2013-09-01,2,1,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,1,1,1,0,2013-09-01,2,1,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,1,1,0,2013-11-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,0,0,1,0,2013-11-01,2,0,5,1,0,1,1,0.083505939615407,0.083505939615407,0,0
1,0,1,1,0,2015-06-01,41,1,7,12,1,12,12,0.5823908445672321,0.5823908445672321,1,0
1,0,0,0,0,2016-07-01,41,0,1,12,0,12,12,0.18657640761339875,0.18657640761339875,0,0
1,0,0,0,0,2014-10-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,0,0,0,0,2016-01-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,0,0,0,2014-10-01,3,0,2,2,0,2,2,0.08932753786749684,0.08932753786749684,0,0
1,0,1,1,0,2016-11-01,41,0,7,12,1,12,12,0.5823908445672321,0.5823908445672321,1,0
1,1,1,0,0,2016-04-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,0,1,1,0,2013-11-01,3,0,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,0,1,1,0,2015-03-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,1,1,0,2014-01-01,40,0,8,11,1,11,11,0.49487428813897455,0.49487428813897455,1,0
1,0,1,1,0,2014-10-01,3,0,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,1,1,0,0,2015-05-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,1,1,1,0,2015-09-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,0,1,0,2016-03-01,3,0,6,2,1,2,2,0.2636578148324554,0.2636578148324554,1,0
1,0,1,1,0,2016-11-01,41,0,7,12,1,12,12,0.5823908445672321,0.5823908445672321,1,0
1,1,1,1,0,2014-06-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,0,1,1,0,2013-11-01,6,1,7,3,1,3,3,0.1274431312383761,0.1274431312383761,1,0
1,0,1,0,0,2015-01-01,8,0,3,4,0,4,4,0.1736262684634373,0.1736262684634373,0,0
1,1,1,1,0,2014-02-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,1,0,0,2014-06-01,3,0,4,2,1,2,2,0.2148474479987802,0.2148474479987802,1,0
1,1,1,1,0,2014-06-01,2,1,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,0,1,1,0,2015-01-01,8,0,7,4,0,4,4,0.21354596699612077,0.21354596699612077,0,0
1,0,0,1,0,2014-01-01,2,0,5,1,0,1,1,0.083505939615407,0.083505939615407,0,0
1,0,0,0,0,2017-05-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,0,1,1,0,2015-01-01,3,0,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,0,1,0,0,2016-05-01,2,0,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,1,0,0,0,2016-07-01,41,0,2,12,0,12,12,0.29452527778644,0.29452527778644,0,0
1,0,0,0,0,2016-07-01,41,0,1,12,0,12,12,0.18657640761339875,0.18657640761339875,0,0
1,0,1,1,0,2013-06-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2014-01-01,3,0,7,2,1,2,2,0.2104460012958627,0.2104460012958627,1,0
1,0,1,1,0,2015-09-01,2,0,7,1,1,1,1,0.1764243475391727,0.1764243475391727,1,0
1,1,1,1,0,2015-07-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,1,1,0,2014-04-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,1,0,0,2014-09-01,3,0,4,2,1,2,2,0.2148474479987802,0.2148474479987802,1,0
1,0,0,0,0,2014-10-01,6,0,1,3,0,3,3,0.04283721846868872,0.04283721846868872,0,0
1,1,1,0,0,2014-09-01,3,0,4,2,1,2,2,0.2148474479987802,0.2148474479987802,1,0
1,0,1,1,0,2014-11-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,0,0,0,2016-01-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,0,1,1,0,2014-05-01,40,0,7,11,0,11,11,0.37524233804397383,0.37524233804397383,0,0
1,0,1,1,0,2016-01-01,3,0,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,0,1,1,0,2015-01-01,2,1,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,0,0,2015-01-01,2,1,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,1,1,1,0,2014-02-01,6,0,8,3,1,3,3,0.2963005397489914,0.2963005397489914,1,0
1,0,1,1,0,2015-01-01,18,0,7,6,0,6,6,0.05102203210796756,0.05102203210796756,0,0
1,1,1,0,0,2016-11-01,41,0,4,12,0,12,12,0.4873112649281562,0.4873112649281562,0,0
1,1,0,1,0,2014-09-01,2,1,6,1,0,1,1,0.281125143505615,0.281125143505615,0,0
1,0,0,0,0,2014-09-01,2,0,1,1,1,1,1,0.03637439682569003,0.03637439682569003,1,0
1,0,1,1,0,2013-07-01,3,1,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,0,1,1,0,2013-06-01,55,0,7,17,0,17,17,0.13747949640947388,0.13747949640947388,0,0
1,0,1,0,0,2015-09-01,55,0,3,17,0,17,17,0.11113875108491526,0.11113875108491526,0,0
1,0,1,0,0,2014-08-01,55,0,3,17,0,17,17,0.11113875108491526,0.11113875108491526,0,0
1,1,1,1,0,2015-08-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,1,1,0,2016-01-01,2,1,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,0,1,1,0,2014-10-01,6,0,7,3,0,3,3,0.1274431312383761,0.1274431312383761,0,0
1,0,0,0,0,2013-06-01,2,1,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,1,1,0,2013-06-01,3,1,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,1,0,0,2014-08-01,3,0,4,2,0,2,2,0.2148474479987802,0.2148474479987802,0,0
1,1,0,0,0,2014-08-01,3,0,2,2,0,2,2,0.08932753786749684,0.08932753786749684,0,0
1,1,1,1,0,2016-11-01,2,0,8,1,1,1,1,0.34395645165596855,0.34395645165596855,1,0
1,0,1,1,0,2016-01-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,0,1,0,2013-04-01,3,0,6,2,0,2,2,0.2636578148324554,0.2636578148324554,0,0
1,1,1,1,0,2014-02-01,2,0,8,1,1,1,1,0.34395645165596855,0.34395645165596855,1,0
1,0,1,1,0,2014-02-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,1,1,0,2014-12-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,1,1,0,2014-08-01,3,1,8,2,1,2,2,0.2640003141093337,0.2640003141093337,1,0
1,0,1,1,0,2016-04-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,0,0,2014-08-01,3,1,3,2,1,2,2,0.14054353574090914,0.14054353574090914,1,0
1,0,0,0,0,2015-09-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,0,1,0,2015-12-01,2,0,6,1,1,1,1,0.281125143505615,0.281125143505615,1,0
1,1,1,1,0,2016-10-01,2,1,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,0,1,0,0,2016-10-01,2,0,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,0,1,1,0,2013-11-01,55,0,7,17,0,17,17,0.13747949640947388,0.13747949640947388,0,0
1,1,1,1,0,2014-04-01,55,0,8,17,0,17,17,0.3277099296717538,0.3277099296717538,0,0
1,1,1,1,0,2017-10-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,0,0,0,0,2014-01-01,55,0,1,17,0,17,17,0.03417120551990301,0.03417120551990301,0,0
1,0,1,1,0,2017-09-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2014-05-01,40,0,7,11,0,11,11,0.37524233804397383,0.37524233804397383,0,0
1,0,1,0,0,2015-06-01,55,0,3,17,1,17,17,0.11113875108491526,0.11113875108491526,1,0
1,1,1,0,0,2014-09-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,1,0,0,0,2014-05-01,40,0,2,11,0,11,11,0.2098347560636811,0.2098347560636811,0,0
1,0,0,1,0,2016-11-01,55,0,5,17,0,17,17,0.06622614765171411,0.06622614765171411,0,0
1,0,1,1,0,2016-11-01,55,0,7,17,0,17,17,0.13747949640947388,0.13747949640947388,0,0
1,0,1,1,0,2016-08-01,3,1,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,1,1,1,0,2013-06-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,1,1,0,2014-02-01,40,0,8,11,0,11,11,0.49487428813897455,0.49487428813897455,0,0
1,1,1,1,0,2016-08-01,3,1,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,0,0,0,2013-02-01,2,0,2,1,0,1,1,0.09021101297170472,0.09021101297170472,0,0
1,0,1,1,0,2016-06-01,3,1,7,2,0,2,2,0.2104460012958627,0.2104460012958627,0,0
1,0,1,0,0,2014-05-01,40,0,3,11,0,11,11,0.2349063355061208,0.2349063355061208,0,0
1,0,1,1,0,2014-05-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,1,1,0,2016-01-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,0,0,0,2013-11-01,40,0,2,11,0,11,11,0.2098347560636811,0.2098347560636811,0,0
1,0,1,1,0,2013-04-01,40,1,7,11,1,11,11,0.37524233804397383,0.37524233804397383,1,0
1,1,1,1,0,2014-04-01,6,0,8,3,0,3,3,0.2963005397489914,0.2963005397489914,0,0
1,1,1,1,0,2014-02-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,0,0,0,2014-06-01,55,0,2,17,0,17,17,0.08835018623490283,0.08835018623490283,0,0
1,0,1,0,0,2014-01-01,2,1,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,0,1,0,0,2016-04-01,3,0,3,2,0,2,2,0.14054353574090914,0.14054353574090914,0,0
1,1,1,0,0,2014-01-01,2,0,4,1,1,1,1,0.17893968076747307,0.17893968076747307,1,0
1,0,0,0,0,2015-09-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,0,0,0,0,2014-01-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,1,1,0,2015-09-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,0,1,1,0,2014-05-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,1,1,0,2014-04-01,3,0,8,2,1,2,2,0.2640003141093337,0.2640003141093337,1,0
1,0,1,1,0,2014-05-01,40,1,7,11,1,11,11,0.37524233804397383,0.37524233804397383,1,0
1,0,1,0,0,2013-08-01,3,0,3,2,0,2,2,0.14054353574090914,0.14054353574090914,0,0
1,1,1,1,0,2015-05-01,8,0,8,4,1,4,4,0.4590782597387315,0.4590782597387315,1,0
1,0,1,1,0,2014-02-01,8,0,7,4,0,4,4,0.21354596699612077,0.21354596699612077,0,0
1,1,1,1,0,2016-08-01,2,0,8,1,1,1,1,0.34395645165596855,0.34395645165596855,1,0
1,1,1,1,0,2016-10-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,0,1,1,0,2013-11-01,13,0,7,5,0,5,5,0.39515588455027906,0.39515588455027906,0,0
1,1,1,1,0,2014-04-01,3,1,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,0,1,1,0,2014-06-01,2,1,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,0,0,0,2013-10-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,1,1,1,0,2014-12-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,0,1,0,2015-05-01,2,0,6,1,0,1,1,0.281125143505615,0.281125143505615,0,0
1,0,1,1,0,2015-02-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,1,1,0,2015-08-01,8,0,8,4,1,4,4,0.4590782597387315,0.4590782597387315,1,0
1,1,1,1,0,2016-04-01,2,0,8,1,1,1,1,0.34395645165596855,0.34395645165596855,1,0
1,0,0,0,0,2014-12-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,1,1,1,0,2015-09-01,6,0,8,3,1,3,3,0.2963005397489914,0.2963005397489914,1,0
1,0,1,0,0,2015-09-01,6,0,3,3,0,3,3,0.1299981423250589,0.1299981423250589,0,0
1,1,1,1,0,2016-04-01,8,0,8,4,1,4,4,0.4590782597387315,0.4590782597387315,1,0
1,0,0,0,0,2015-04-01,2,0,1,1,0,1,1,0.03637439682569003,0.03637439682569003,0,0
1,1,1,1,0,2015-04-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,1,0,0,2015-12-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,1,1,0,0,2015-06-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,0,1,1,0,2013-11-01,40,1,7,11,0,11,11,0.37524233804397383,0.37524233804397383,0,0
1,1,1,1,0,2017-03-01,3,0,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,1,1,1,0,2014-01-01,55,0,8,17,0,17,17,0.3277099296717538,0.3277099296717538,0,0
1,0,1,0,0,2014-09-01,2,0,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,0,1,1,0,2016-05-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,1,0,2016-05-01,2,0,7,1,1,1,1,0.1764243475391727,0.1764243475391727,1,0
1,0,1,0,0,2014-04-01,6,0,3,3,0,3,3,0.1299981423250589,0.1299981423250589,0,0
1,1,1,1,0,2015-09-01,2,0,8,1,0,1,1,0.34395645165596855,0.34395645165596855,0,0
1,1,1,0,0,2016-05-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,1,1,0,0,2014-01-01,2,0,4,1,0,1,1,0.17893968076747307,0.17893968076747307,0,0
1,1,0,1,0,2016-08-01,3,0,6,2,0,2,2,0.2636578148324554,0.2636578148324554,0,0
1,0,0,0,0,2016-08-01,3,0,1,2,0,2,2,0.03627225501975212,0.03627225501975212,0,0
1,0,1,0,0,2013-02-01,2,1,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,1,0,1,0,2016-05-01,2,0,6,1,0,1,1,0.281125143505615,0.281125143505615,0,0
1,1,0,0,0,2016-05-01,2,1,2,1,0,1,1,0.09021101297170472,0.09021101297170472,0,0
1,0,0,0,0,2013-09-01,40,0,1,11,0,11,11,0.0986197747094525,0.0986197747094525,0,0
1,1,1,1,0,2015-08-01,8,1,8,4,0,4,4,0.4590782597387315,0.4590782597387315,0,0
1,0,1,1,0,2014-04-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,1,0,0,2016-01-01,3,0,4,2,0,2,2,0.2148474479987802,0.2148474479987802,0,0
1,0,1,1,0,2014-04-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,0,1,0,0,2015-04-01,2,0,3,1,0,1,1,0.1297462703239472,0.1297462703239472,0,0
1,1,0,1,0,2016-05-01,3,0,6,2,0,2,2,0.2636578148324554,0.2636578148324554,0,0
1,1,1,1,0,2015-07-01,3,1,8,2,0,2,2,0.2640003141093337,0.2640003141093337,0,0
1,0,0,1,0,2015-01-01,2,0,5,1,0,1,1,0.083505939615407,0.083505939615407,0,0
1,0,1,1,0,2015-12-01,2,0,7,1,0,1,1,0.1764243475391727,0.1764243475391727,0,0
1,1,0,1,0,2016-07-01,2,0,6,1,0,1,1,0.281125143505615,0.281125143505615,0,0
1,0,1,0,0,2015-07-01,3,0,3,2,0,2,2,0.14054353574090914,0.14054353574090914,0,0
